Unique Key,Word/Phrase,Pinyin,Part of Speech,Meaning,Lesson,Shelley's Notes,Level,Characters Learned Before,Type,Book
[4.09] 主意 New Word,主意,zhǔyi,n.,"idea, plan",4.09,,,,New Word,4上
[4.02] 专门 New Word,专门,zhuānmén,adv.,specially,4.02,,,,New Word,4上
[4.03] 专业 New Word,专业,zhuānyè,n.,"major, specialty",4.03,,,,New Word,4上
[4.04] 赚 New Word,赚,zhuàn,v.,to earn,4.04,,,,New Word,4上
[4.03] 准时 New Word,准时,zhǔnshí,adj.,"punctual, on time",4.03,,,,New Word,4上
[4.01] 自然 New Word,自然,zìrán,adv.,"naturally, certainly",4.01,,,,New Word,4上
[4.09] 总结 New Word,总结,zǒngjié,v.,to sum up,4.09,总结出 ,,,New Word,4上
[4.01] 最好 New Word,最好,zuìhǎo,adv.,had better,4.01,,,,New Word,4上
[4.09] 作家 New Word,作家,zuòjiā,n.,writer,4.09,一位作家,,,New Word,4上
[4.09] 爱迪生 Proper Noun,爱迪生,Àidíshēng,,"Thomas Alva Edison (1847-1931), an American inventor",4.09,,,,Proper Noun,4上
[4.01] 高 Proper Noun,高,Gāo,,"Gao, a Chinese family name",4.01,,,,Proper Noun,4上
[4.01] 李 Proper Noun,李,Lǐ,,"Li, a Chinese family name.",4.01,,,,Proper Noun,4上
[4.01] 李进 Proper Noun,李进,Lǐjìn,,"Li Jin, name of a person",4.01,,,,Proper Noun,4上
[4.02] 林 Proper Noun,林,Lín,,"Lin, a Chinese family name",4.02,,,,Proper Noun,4上
[4.03] 马 Proper Noun,马,Mǎ,,a Chinese family name,4.03,,,,Proper Noun,4上
[4.02] 马克 Proper Noun,马克,Mǎkè,,Mark,4.02,,,,Proper Noun,4上
[4.02] 上海 Proper Noun,上海,Shànghǎi,,"Shanghai, a city of China",4.02,,,,Proper Noun,4上
[4.01] 孙月 Proper Noun,孙月,Sūnyuè,,"Sun Yue, name of a person",4.01,,,,Proper Noun,4上
[4.04] 王 Proper Noun,王,Wáng,,"Wang, a Chinese Family name",4.04,,,,Proper Noun,4上
[4.09] 王红 Proper Noun,王红,Wáng Hóng,,"Wang Hong, name of a person",4.09,,,,Proper Noun,4上
[4.01] 王静 Proper Noun,王静,Wángjìng,,"Wang Jing, name of a person",4.01,,,,Proper Noun,4上
[4.02] 夏 Proper Noun,夏,Xià,,"Xia, a Chinese family name",4.02,,,,Proper Noun,4上
[4.03] 小雨 Proper Noun,小雨,Xiǎoyǔ,,"Xiaoyu, name of a person",4.03,,,,Proper Noun,4上
[4.02] 张远 Proper Noun,张远,Zhāngyuǎn,,"Zhang Yuan, name of a person",4.02,,,,Proper Noun,4上
[4.04] 并 Word not included in the syllabus,并,bìng,adv.,used before a negative for emphasis,4.04,,,,Word not included in the syllabus,4上
[4.06] 会员卡 Word not included in the syllabus,会员卡,huìyuánkǎ,n.,membership card,4.06,,,,Word not included in the syllabus,4上
[4.07] 既 Word not included in the syllabus,既,jì,adv.,(used together with “又”) both...and...,4.07,,,,Word not included in the syllabus,4上
[4.07] 精神 Word not included in the syllabus,精神,jīngshén,n.,"spirit, mind",4.07,,5,,Word not included in the syllabus,4上
[4.01] 亮 Word not included in the syllabus,亮,liàng,v.,"to shine, to be lit",4.01,,5,,Word not included in the syllabus,4上
[4.07] 流血 Word not included in the syllabus,流血,liúxiě,v.,to bleed,4.07,,,,Word not included in the syllabus,4上
[4.09] 面对 Word not included in the syllabus,面对,miànduì,v.,"to face, to confront",4.09,面对困难 ,5,,Word not included in the syllabus,4上
[4.01] 星星 Word not included in the syllabus,星星,xīngxing,n.,star,4.01,,,,Word not included in the syllabus,4上
[4.05] 制冷 Word not included in the syllabus,制冷,zhìlěng,v.,to refrigerate,4.05,,,,Word not included in the syllabus,4上
[4.04] 按 New Word Made Up of Characters Learned before,按,àn,prep.,according to,4.04,,,按照,New Word Made Up of Characters Learned before,4上
[4.07] 保 New Word Made Up of Characters Learned before,保,bǎo,v.,to guarantee,4.07,,,保证,New Word Made Up of Characters Learned before,4上
[4.03] 笔试 New Word Made Up of Characters Learned before,笔试,bǐshì,n.,written exam,4.03,,,铅笔、面试,New Word Made Up of Characters Learned before,4上
[4.01] 变 New Word Made Up of Characters Learned before,变,biàn,v.,"to change into, to become",4.01,,,改变,New Word Made Up of Characters Learned before,4上
[4.02] 不同 New Word Made Up of Characters Learned before,不同,bùtóng,adj.,different,4.02,,,不、相同,New Word Made Up of Characters Learned before,4上
[4.09] 餐 New Word Made Up of Characters Learned before,餐,cān,n.,meal,4.09,,,餐厅,New Word Made Up of Characters Learned before,4上
[4.08] 长期 New Word Made Up of Characters Learned before,长期,chángqī,n.,long time,4.08,,,长、学期,New Word Made Up of Characters Learned before,4上
[4.04] 成 New Word Made Up of Characters Learned before,成,chéng,v.,"to succeed, to accomplish",4.04,,,成功,New Word Made Up of Characters Learned before,4上
[4.07] 处 New Word Made Up of Characters Learned before,处,chù,n.,someplace,4.07,,,到处,New Word Made Up of Characters Learned before,4上
[4.08] 窗 New Word Made Up of Characters Learned before,窗,chuāng,n.,window,4.08,,,窗户,New Word Made Up of Characters Learned before,4上
[4.08] 得到 New Word Made Up of Characters Learned before,得到,dédào,v.,to gain,4.08,,,获得、到,New Word Made Up of Characters Learned before,4上
[4.08] 堵 New Word Made Up of Characters Learned before,堵,dǔ,v.,to block up,4.08,,,堵车,New Word Made Up of Characters Learned before,4上
[4.09] 父母 New Word Made Up of Characters Learned before,父母,fùmǔ,n.,parents,4.09,,,父亲、母亲,New Word Made Up of Characters Learned before,4上
[4.02] 感到 New Word Made Up of Characters Learned before,感到,gǎndào,v.,to feel,4.02,,,感觉、到,New Word Made Up of Characters Learned before,4上
[4.06] 购 New Word Made Up of Characters Learned before,购,gòu,v.,to buy,4.06,,,购物,New Word Made Up of Characters Learned before,4上
[4.05] 购买 New Word Made Up of Characters Learned before,购买,gòumǎi,v.,"to buy, to purchase",4.05,,,购物、买,New Word Made Up of Characters Learned before,4上
[4.06] 货 New Word Made Up of Characters Learned before,货,huò,n.,stuff,4.06,,,售货员,New Word Made Up of Characters Learned before,4上
[4.07] 加 New Word Made Up of Characters Learned before,加,jiā,v.,to add,4.07,,,增加,New Word Made Up of Characters Learned before,4上
[4.06] 价钱 New Word Made Up of Characters Learned before,价钱,jiàqián,n.,price,4.06,,,价格、钱,New Word Made Up of Characters Learned before,4上
[4.09] 奖 New Word Made Up of Characters Learned before,奖,jiǎng,n.,"award, praise",4.09,,,奖金,New Word Made Up of Characters Learned before,4上
[4.02] 街 New Word Made Up of Characters Learned before,街,jiē,n.,street,4.02,,,街道,New Word Made Up of Characters Learned before,4上
[4.08] 美 New Word Made Up of Characters Learned before,美,měi,adj.,beautiful,4.08,,,美丽,New Word Made Up of Characters Learned before,4上
[4.03] 面试 New Word Made Up of Characters Learned before,面试,miànshì,n.,interview,4.03,,,见面、考试,New Word Made Up of Characters Learned before,4上
[4.08] 女性 New Word Made Up of Characters Learned before,女性,nǚxìng,n.,woman,4.08,,,女、性别,New Word Made Up of Characters Learned before,4上
[4.01] 普通 New Word Made Up of Characters Learned before,普通,pǔtōng,adj.,"common, ordinary",4.01,,,普通话,New Word Made Up of Characters Learned before,4上
[4.05] 商场 New Word Made Up of Characters Learned before,商场,shāngchǎng,n.,shopping mall,4.05,,,商店、机场,New Word Made Up of Characters Learned before,4上
[4.02] 身边 New Word Made Up of Characters Learned before,身边,shēnbiān,n.,at or by one's side,4.02,,,身体、旁边,New Word Made Up of Characters Learned before,4上
[4.03] 体育馆 New Word Made Up of Characters Learned before,体育馆,tǐyùguǎn,n.,gymnasium,4.03,,,体育、图书馆,New Word Made Up of Characters Learned before,4上
[4.06] 小朋友 New Word Made Up of Characters Learned before,小朋友,xiǎopéngyǒu,n.,kid,4.06,,,小、朋友,New Word Made Up of Characters Learned before,4上
[4.02] 校园 New Word Made Up of Characters Learned before,校园,xiàoyuán,n.,campus,4.02,,,学校、公园,New Word Made Up of Characters Learned before,4上
[4.01] 新鲜感 New Word Made Up of Characters Learned before,新鲜感,xīnxiāngǎn,n.,feeling of freshness,4.01,,,新鲜、感觉,New Word Made Up of Characters Learned before,4上
[4.08] 有关 New Word Made Up of Characters Learned before,有关,yǒuguān,v.,"to have sth, to do with",4.08,,,有、关系,New Word Made Up of Characters Learned before,4上
[4.05] 咱 New Word Made Up of Characters Learned before,咱,zán,pron.,"I, we, us",4.05,,,咱们,New Word Made Up of Characters Learned before,4上
[4.06] 折 New Word Made Up of Characters Learned before,折,zhé,n.,discount,4.06,,,打折,New Word Made Up of Characters Learned before,4上
[4.07] 纸 New Word Made Up of Characters Learned before,纸,zhǐ,n.,paper,4.07,,,报纸,New Word Made Up of Characters Learned before,4上
[4.01] 祝 New Word Made Up of Characters Learned before,祝,zhù,v.,to wish,4.01,,,祝贺,New Word Made Up of Characters Learned before,4上
[4.05] 做客 New Word Made Up of Characters Learned before,做客,zuòkè,v.,to be a guest,4.05,,,"做
客人",New Word Made Up of Characters Learned before,4上
[] 金钱 Supplementary Vocabulary,金钱,,,,,,,"奖金
钱",Supplementary Vocabulary,4上
[] 里面 Supplementary Vocabulary,里面,,,,,,,"里
前面、后面",Supplementary Vocabulary,4上
[] 判断力 Supplementary Vocabulary,判断力,,,,,,,"判断
能力",Supplementary Vocabulary,4上
[] 葡萄汁 Supplementary Vocabulary,葡萄汁,,,,,,,"葡萄
果汁",Supplementary Vocabulary,4上
[] 心烦 Supplementary Vocabulary,心烦,,,,,,,"担心
烦恼",Supplementary Vocabulary,4上
[] 优质 Supplementary Vocabulary,优质,,,,,,,"优秀
质量",Supplementary Vocabulary,4上
[] 友情 Supplementary Vocabulary,友情,,,,,,,"友谊
爱情",Supplementary Vocabulary,4上
